id,key,value,type
243210585,created_by,JOSM,regular
243210620,created_by,JOSM,regular
243210672,created_by,JOSM,regular
243210674,created_by,JOSM,regular
243210680,created_by,JOSM,regular
243210682,created_by,JOSM,regular
243210702,created_by,JOSM,regular
243210706,created_by,JOSM,regular
243210708,created_by,JOSM,regular
243210724,created_by,JOSM,regular
243210726,created_by,JOSM,regular
243210728,created_by,JOSM,regular
243210730,created_by,JOSM,regular
243210732,created_by,JOSM,regular
243210734,created_by,JOSM,regular
243210736,created_by,JOSM,regular
243210738,created_by,JOSM,regular
243210740,created_by,JOSM,regular
243210742,created_by,JOSM,regular
243210744,created_by,JOSM,regular
243210746,created_by,JOSM,regular
243210748,created_by,JOSM,regular
243210752,created_by,JOSM,regular
243210754,created_by,JOSM,regular
243210756,created_by,JOSM,regular
243210758,created_by,JOSM,regular
243210760,created_by,JOSM,regular
243210764,created_by,JOSM,regular
243210766,created_by,JOSM,regular
243210786,created_by,JOSM,regular
243210789,created_by,JOSM,regular
243210791,created_by,JOSM,regular
243210793,created_by,JOSM,regular
243210796,created_by,JOSM,regular
243210798,created_by,JOSM,regular
243210802,created_by,JOSM,regular
243210804,created_by,JOSM,regular
243210810,created_by,JOSM,regular
243210850,created_by,JOSM,regular
243210866,created_by,JOSM,regular
243210869,created_by,JOSM,regular
243210871,created_by,JOSM,regular
243210879,created_by,JOSM,regular
243210882,created_by,JOSM,regular
243210886,created_by,JOSM,regular
243210892,created_by,JOSM,regular
243210991,created_by,JOSM,regular
243210993,created_by,JOSM,regular
243210999,created_by,JOSM,regular
243211005,created_by,JOSM,regular
243211008,created_by,JOSM,regular
243211011,created_by,JOSM,regular
243211014,created_by,JOSM,regular
243211020,created_by,JOSM,regular
243211024,created_by,JOSM,regular
243211032,created_by,JOSM,regular
243211042,created_by,JOSM,regular
243211047,created_by,JOSM,regular
243211051,created_by,JOSM,regular
243211055,created_by,JOSM,regular
243211057,created_by,JOSM,regular
243211060,created_by,JOSM,regular
243211074,created_by,JOSM,regular
243211079,created_by,JOSM,regular
243211084,created_by,JOSM,regular
243211087,created_by,JOSM,regular
243211089,created_by,JOSM,regular
243211091,created_by,JOSM,regular
243211094,created_by,JOSM,regular
243211096,created_by,JOSM,regular
243211098,created_by,JOSM,regular
243211100,created_by,JOSM,regular
243211102,created_by,JOSM,regular
243211108,created_by,JOSM,regular
243211110,created_by,JOSM,regular
243211112,created_by,JOSM,regular
243211141,created_by,JOSM,regular
243211145,created_by,JOSM,regular
243211147,created_by,JOSM,regular
243211149,created_by,JOSM,regular
243211151,created_by,JOSM,regular
243211153,created_by,JOSM,regular
243211155,created_by,JOSM,regular
243211157,created_by,JOSM,regular
243211159,created_by,JOSM,regular
243211161,created_by,JOSM,regular
243211163,created_by,JOSM,regular
243211165,created_by,JOSM,regular
243211175,created_by,JOSM,regular
243211177,created_by,JOSM,regular
243211179,created_by,JOSM,regular
243211181,created_by,JOSM,regular
243211183,created_by,JOSM,regular
243211185,created_by,JOSM,regular
243211187,created_by,JOSM,regular
243211189,created_by,JOSM,regular
243211191,created_by,JOSM,regular
243211201,created_by,JOSM,regular
243211209,created_by,JOSM,regular
243211226,created_by,JOSM,regular
243211258,created_by,JOSM,regular
243211273,created_by,JOSM,regular
243211360,created_by,JOSM,regular
243213882,created_by,JOSM,regular
243213884,created_by,JOSM,regular
243213887,created_by,JOSM,regular
243213890,created_by,JOSM,regular
243213937,created_by,JOSM,regular
243213944,created_by,JOSM,regular
243213946,created_by,JOSM,regular
243213950,created_by,JOSM,regular
243213954,created_by,JOSM,regular
243213956,created_by,JOSM,regular
243213959,created_by,JOSM,regular
243213984,created_by,JOSM,regular
243213994,created_by,JOSM,regular
243213996,created_by,JOSM,regular
243214003,created_by,JOSM,regular
243214007,created_by,JOSM,regular
243214021,created_by,JOSM,regular
243214026,created_by,JOSM,regular
243214040,created_by,JOSM,regular
243214046,created_by,JOSM,regular
243214050,created_by,JOSM,regular
243214058,created_by,JOSM,regular
243214060,created_by,JOSM,regular
243214063,created_by,JOSM,regular
243214071,created_by,JOSM,regular
243214073,created_by,JOSM,regular
243214075,created_by,JOSM,regular
243214093,created_by,JOSM,regular
243214095,created_by,JOSM,regular
243214119,created_by,JOSM,regular
243214123,created_by,JOSM,regular
243214129,created_by,JOSM,regular
243214131,created_by,JOSM,regular
243214133,created_by,JOSM,regular
243214136,created_by,JOSM,regular
243214138,created_by,JOSM,regular
243214140,created_by,JOSM,regular
243214145,created_by,JOSM,regular
243215043,created_by,JOSM,regular
243215045,created_by,JOSM,regular
243215047,created_by,JOSM,regular
243215050,created_by,JOSM,regular
243215057,created_by,JOSM,regular
243215060,created_by,JOSM,regular
243215062,created_by,JOSM,regular
243215065,created_by,JOSM,regular
243215070,created_by,JOSM,regular
243215073,created_by,JOSM,regular
243215090,created_by,JOSM,regular
243215092,created_by,JOSM,regular
243215094,created_by,JOSM,regular
243215096,created_by,JOSM,regular
243215098,created_by,JOSM,regular
243215103,created_by,JOSM,regular
243215107,created_by,JOSM,regular
243215115,created_by,JOSM,regular
243215121,created_by,JOSM,regular
243215125,created_by,JOSM,regular
243215562,created_by,JOSM,regular
243215575,created_by,JOSM,regular
243215587,created_by,JOSM,regular
243215600,created_by,JOSM,regular
243215721,created_by,JOSM,regular
243215730,created_by,JOSM,regular
243215734,created_by,JOSM,regular
243215737,created_by,JOSM,regular
243215739,created_by,JOSM,regular
243215741,created_by,JOSM,regular
243215743,created_by,JOSM,regular
243215745,created_by,JOSM,regular
243215750,created_by,JOSM,regular
243215754,created_by,JOSM,regular
243215756,created_by,JOSM,regular
243215758,created_by,JOSM,regular
243215760,created_by,JOSM,regular
243215764,created_by,JOSM,regular
243215767,created_by,JOSM,regular
243215771,created_by,JOSM,regular
243215774,created_by,JOSM,regular
243215779,created_by,JOSM,regular
243215782,created_by,JOSM,regular
243215786,created_by,JOSM,regular
243215789,created_by,JOSM,regular
243215792,created_by,JOSM,regular
243215815,created_by,JOSM,regular
243215827,created_by,JOSM,regular
243215859,created_by,JOSM,regular
243215905,created_by,JOSM,regular
243215928,created_by,JOSM,regular
243215931,created_by,JOSM,regular
243215935,created_by,JOSM,regular
243215943,created_by,JOSM,regular
243215945,created_by,JOSM,regular
243215948,created_by,JOSM,regular
243215950,created_by,JOSM,regular
243215952,created_by,JOSM,regular
243215954,created_by,JOSM,regular
243215959,created_by,JOSM,regular
243215961,created_by,JOSM,regular
243215963,created_by,JOSM,regular
243215965,created_by,JOSM,regular
243215967,created_by,JOSM,regular
243215978,created_by,JOSM,regular
243215980,created_by,JOSM,regular
243215982,created_by,JOSM,regular
243215984,created_by,JOSM,regular
243215986,created_by,JOSM,regular
243215990,created_by,JOSM,regular
243218422,created_by,JOSM,regular
243218432,created_by,JOSM,regular
243218441,created_by,JOSM,regular
243218458,created_by,JOSM,regular
243218474,created_by,JOSM,regular
243218497,created_by,JOSM,regular
243218505,created_by,JOSM,regular
243218521,created_by,JOSM,regular
243218530,created_by,JOSM,regular
243218540,created_by,JOSM,regular
243218550,created_by,JOSM,regular
243218561,created_by,JOSM,regular
243218577,created_by,JOSM,regular
243218586,created_by,JOSM,regular
243218601,created_by,JOSM,regular
243218610,created_by,JOSM,regular
243218627,created_by,JOSM,regular
243218644,created_by,JOSM,regular
243218660,created_by,JOSM,regular
243218705,created_by,JOSM,regular
243218716,created_by,JOSM,regular
243218727,created_by,JOSM,regular
243218740,created_by,JOSM,regular
243218750,created_by,JOSM,regular
243218765,created_by,JOSM,regular
243218777,created_by,JOSM,regular
243218788,created_by,JOSM,regular
243218806,created_by,JOSM,regular
243218816,created_by,JOSM,regular
243218826,created_by,JOSM,regular
243218836,created_by,JOSM,regular
243218857,created_by,JOSM,regular
243218901,created_by,JOSM,regular
243218913,created_by,JOSM,regular
243218938,created_by,JOSM,regular
243218949,created_by,JOSM,regular
243218959,created_by,JOSM,regular
243218974,created_by,JOSM,regular
243218990,created_by,JOSM,regular
243218998,created_by,JOSM,regular
243219004,created_by,JOSM,regular
243219032,created_by,JOSM,regular
243219042,created_by,JOSM,regular
243219064,created_by,JOSM,regular
243219073,created_by,JOSM,regular
243219098,created_by,JOSM,regular
243219115,created_by,JOSM,regular
243219130,created_by,JOSM,regular
243219149,created_by,JOSM,regular
243219165,created_by,JOSM,regular
243220782,created_by,JOSM,regular
243220793,created_by,JOSM,regular
243220803,created_by,JOSM,regular
243220878,created_by,JOSM,regular
243220898,created_by,JOSM,regular
243220916,created_by,JOSM,regular
243220925,created_by,JOSM,regular
243220939,created_by,JOSM,regular
243220950,created_by,JOSM,regular
243220961,created_by,JOSM,regular
243221030,created_by,JOSM,regular
243221044,created_by,JOSM,regular
243221053,created_by,JOSM,regular
243221064,created_by,JOSM,regular
243221116,created_by,JOSM,regular
243221166,created_by,JOSM,regular
243221181,created_by,JOSM,regular
243221210,created_by,JOSM,regular
243221296,created_by,JOSM,regular
243221306,created_by,JOSM,regular
243221314,created_by,JOSM,regular
243221322,created_by,JOSM,regular
243221436,created_by,JOSM,regular
243221447,created_by,JOSM,regular
243221456,created_by,JOSM,regular
243221470,created_by,JOSM,regular
243221485,created_by,JOSM,regular
243221551,created_by,JOSM,regular
243221620,created_by,JOSM,regular
243221630,created_by,JOSM,regular
243221645,created_by,JOSM,regular
243221654,created_by,JOSM,regular
243221664,created_by,JOSM,regular
243221731,created_by,JOSM,regular
243221745,created_by,JOSM,regular
243221756,created_by,JOSM,regular
243221829,created_by,JOSM,regular
243221954,created_by,JOSM,regular
243221964,created_by,JOSM,regular
243221974,created_by,JOSM,regular
243221983,created_by,JOSM,regular
243221994,created_by,JOSM,regular
243222007,created_by,JOSM,regular
243222016,created_by,JOSM,regular
243222031,created_by,JOSM,regular
243222057,created_by,JOSM,regular
243222072,created_by,JOSM,regular
243222081,created_by,JOSM,regular
243222092,created_by,JOSM,regular
243222101,created_by,JOSM,regular
243222112,created_by,JOSM,regular
243222122,created_by,JOSM,regular
243222131,created_by,JOSM,regular
243222146,created_by,JOSM,regular
243222156,created_by,JOSM,regular
243222197,created_by,JOSM,regular
243222207,created_by,JOSM,regular
243222235,created_by,JOSM,regular
243222243,created_by,JOSM,regular
243222254,created_by,JOSM,regular
243222263,created_by,JOSM,regular
243222273,created_by,JOSM,regular
243222283,created_by,JOSM,regular
243222293,created_by,JOSM,regular
243232446,created_by,JOSM,regular
243232454,created_by,JOSM,regular
243232466,created_by,JOSM,regular
243232931,created_by,JOSM,regular
243232939,created_by,JOSM,regular
243232947,created_by,JOSM,regular
243232955,created_by,JOSM,regular
243232963,created_by,JOSM,regular
243232977,created_by,JOSM,regular
243233000,created_by,JOSM,regular
243233037,created_by,JOSM,regular
243233048,created_by,JOSM,regular
243233064,created_by,JOSM,regular
243233072,created_by,JOSM,regular
243233462,created_by,JOSM,regular
243233464,created_by,JOSM,regular
243233468,created_by,JOSM,regular
243233471,created_by,JOSM,regular
243233473,created_by,JOSM,regular
243233475,created_by,JOSM,regular
243233477,created_by,JOSM,regular
243233488,created_by,JOSM,regular
243233490,created_by,JOSM,regular
243233506,created_by,JOSM,regular
243233512,created_by,JOSM,regular
243233528,created_by,JOSM,regular
243233530,created_by,JOSM,regular
243233534,created_by,JOSM,regular
243233536,created_by,JOSM,regular
243233539,created_by,JOSM,regular
243233541,created_by,JOSM,regular
243233544,created_by,JOSM,regular
243233546,created_by,JOSM,regular
243233548,created_by,JOSM,regular
243233550,created_by,JOSM,regular
243233554,created_by,JOSM,regular
243233556,created_by,JOSM,regular
243233558,created_by,JOSM,regular
243233560,created_by,JOSM,regular
243233572,created_by,JOSM,regular
243233574,created_by,JOSM,regular
243233587,created_by,JOSM,regular
243233593,created_by,JOSM,regular
243233597,created_by,JOSM,regular
243233602,created_by,JOSM,regular
243233609,created_by,JOSM,regular
243234843,created_by,JOSM,regular
243234846,created_by,JOSM,regular
243234854,created_by,JOSM,regular
243234859,created_by,JOSM,regular
